State Name,Start Time,End Time,Specific Start Time,Specific End Time,Elapsed Time
SetHeight_Delay_Sim,1737135223.5191488,1737135228.0564864,2025-01-18 01:33:43,2025-01-18 01:33:48,4.537
SetHeightSim,1737135228.5687983,1737135230.5883617,2025-01-18 01:33:48,2025-01-18 01:33:50,2.02
GlobalPickupTask_1,1737135228.5686352,1737135234.3999965,2025-01-18 01:33:48,2025-01-18 01:33:54,5.831
SetHeightSim,1737135234.4110053,1737135236.4199467,2025-01-18 01:33:54,2025-01-18 01:33:56,2.009
SetWidthSim,1737135236.421558,1737135238.4345312,2025-01-18 01:33:56,2025-01-18 01:33:58,2.013
GlobalMoveTask_OpenLoop,1737135238.4377742,1737135239.8561268,2025-01-18 01:33:58,2025-01-18 01:33:59,1.418
SetHeightSim,1737135239.8583202,1737135241.8711069,2025-01-18 01:33:59,2025-01-18 01:34:01,2.013
GlobalMoveTask_OpenLoop,1737135241.87253,1737135243.9620821,2025-01-18 01:34:01,2025-01-18 01:34:03,2.09
SetWidthSim,1737135243.9679217,1737135245.9795902,2025-01-18 01:34:03,2025-01-18 01:34:05,2.012
SetHeightSim,1737135245.9810195,1737135247.9902442,2025-01-18 01:34:05,2025-01-18 01:34:07,2.009
GlobalPickupTask_2,1737135248.0085406,1737135259.423129,2025-01-18 01:34:08,2025-01-18 01:34:19,11.415
AdjustHeading,1737135259.4253612,1737135267.0017586,2025-01-18 01:34:19,2025-01-18 01:34:27,7.576
SetWidthSim,1737135474.4257574,1737135476.4406905,2025-01-18 01:37:54,2025-01-18 01:37:56,2.015
SetHeightSim,1737135474.4258673,1737135476.4415362,2025-01-18 01:37:54,2025-01-18 01:37:56,2.016
SetWidthSim,1737135476.448451,1737135478.4583786,2025-01-18 01:37:56,2025-01-18 01:37:58,2.01
SetHeightSim,1737135476.4486334,1737135478.4613867,2025-01-18 01:37:56,2025-01-18 01:37:58,2.013
DistanceCheckObserve,1737135478.970876,1737135479.4827302,2025-01-18 01:37:58,2025-01-18 01:37:59,0.512
GlobalPickupTask_1,1737135479.4854717,1737135485.6382332,2025-01-18 01:37:59,2025-01-18 01:38:05,6.153
SetWidthSim,1737135485.6415718,1737135487.6466038,2025-01-18 01:38:05,2025-01-18 01:38:07,2.005
SetHeightSim,1737135487.6517136,1737135489.6625073,2025-01-18 01:38:07,2025-01-18 01:38:09,2.011
GlobalMoveTask_OpenLoop,1737135489.6654902,1737135493.0199873,2025-01-18 01:38:09,2025-01-18 01:38:13,3.354
SetHeight_Delay_Sim,1737135489.665651,1737135494.1176038,2025-01-18 01:38:09,2025-01-18 01:38:14,4.452
SetHeightSim,1737135494.6289918,1737135496.6397657,2025-01-18 01:38:14,2025-01-18 01:38:16,2.011
GlobalPickupTask_1,1737135494.62881,1737135500.2535872,2025-01-18 01:38:14,2025-01-18 01:38:20,5.625
SetHeightSim,1737135500.261239,1737135502.271365,2025-01-18 01:38:20,2025-01-18 01:38:22,2.01
SetWidthSim,1737135502.2734425,1737135504.2766633,2025-01-18 01:38:22,2025-01-18 01:38:24,2.003
GlobalMoveTask_OpenLoop,1737135504.2805655,1737135505.7297027,2025-01-18 01:38:24,2025-01-18 01:38:25,1.449
SetHeightSim,1737135505.731838,1737135507.7465098,2025-01-18 01:38:25,2025-01-18 01:38:27,2.015
GlobalMoveTask_OpenLoop,1737135507.7477984,1737135509.8256333,2025-01-18 01:38:27,2025-01-18 01:38:29,2.078
SetWidthSim,1737135509.8296175,1737135511.8337548,2025-01-18 01:38:29,2025-01-18 01:38:31,2.004
SetHeightSim,1737135511.8352954,1737135513.8481429,2025-01-18 01:38:31,2025-01-18 01:38:33,2.013
GlobalPickupTask_2,1737135513.8533812,1737135525.27748,2025-01-18 01:38:33,2025-01-18 01:38:45,11.424
AdjustHeading,1737135525.279097,1737135532.5680432,2025-01-18 01:38:45,2025-01-18 01:38:52,7.289
SetHeightSim,1737135819.4441454,1737135821.4560814,2025-01-18 01:43:39,2025-01-18 01:43:41,2.012
SetWidthSim,1737135819.444247,1737135821.4592805,2025-01-18 01:43:39,2025-01-18 01:43:41,2.015
SetWidthSim,1737135821.4659343,1737135823.471788,2025-01-18 01:43:41,2025-01-18 01:43:43,2.006
SetHeightSim,1737135821.4660149,1737135823.4743664,2025-01-18 01:43:41,2025-01-18 01:43:43,2.008
DistanceCheckObserve,1737135823.9852967,1737135824.4967701,2025-01-18 01:43:43,2025-01-18 01:43:44,0.511
GlobalPickupTask_1,1737135824.4983833,1737135830.5740037,2025-01-18 01:43:44,2025-01-18 01:43:50,6.076
SetWidthSim,1737135830.5764482,1737135832.592538,2025-01-18 01:43:50,2025-01-18 01:43:52,2.016
SetHeightSim,1737135832.5949566,1737135834.6034522,2025-01-18 01:43:52,2025-01-18 01:43:54,2.008
GlobalMoveTask_OpenLoop,1737135834.6117983,1737135837.9418795,2025-01-18 01:43:54,2025-01-18 01:43:57,3.33
SetHeight_Delay_Sim,1737135834.612024,1737135839.0509577,2025-01-18 01:43:54,2025-01-18 01:43:59,4.439
SetHeightSim,1737135839.5629258,1737135841.5759053,2025-01-18 01:43:59,2025-01-18 01:44:01,2.013
GlobalPickupTask_1,1737135839.562775,1737135845.1923327,2025-01-18 01:43:59,2025-01-18 01:44:05,5.63
SetHeightSim,1737135845.2016337,1737135847.212781,2025-01-18 01:44:05,2025-01-18 01:44:07,2.011
SetWidthSim,1737135847.2148592,1737135849.221736,2025-01-18 01:44:07,2025-01-18 01:44:09,2.007
GlobalMoveTask_OpenLoop,1737135849.2273073,1737135850.652843,2025-01-18 01:44:09,2025-01-18 01:44:10,1.426
SetHeightSim,1737135850.6546974,1737135852.6634636,2025-01-18 01:44:10,2025-01-18 01:44:12,2.009
GlobalMoveTask_OpenLoop,1737135852.664692,1737135854.7744877,2025-01-18 01:44:12,2025-01-18 01:44:14,2.11
SetWidthSim,1737135854.7830334,1737135856.788332,2025-01-18 01:44:14,2025-01-18 01:44:16,2.005
SetHeightSim,1737135856.7897844,1737135858.7986605,2025-01-18 01:44:16,2025-01-18 01:44:18,2.009
GlobalPickupTask_2,1737135858.8039763,1737135870.0218034,2025-01-18 01:44:18,2025-01-18 01:44:30,11.218
AdjustHeading,1737135870.0247655,1737135877.2919888,2025-01-18 01:44:30,2025-01-18 01:44:37,7.267
SetWidthSim,1737136024.3020082,1737136026.308817,2025-01-18 01:47:04,2025-01-18 01:47:06,2.007
SetHeightSim,1737136024.3019295,1737136026.3156633,2025-01-18 01:47:04,2025-01-18 01:47:06,2.014
SetHeightSim,1737136026.3210611,1737136028.3329668,2025-01-18 01:47:06,2025-01-18 01:47:08,2.012
SetWidthSim,1737136026.321598,1737136028.3381555,2025-01-18 01:47:06,2025-01-18 01:47:08,2.017
DistanceCheckObserve,1737136028.8480248,1737136029.3562424,2025-01-18 01:47:08,2025-01-18 01:47:09,0.508
GlobalPickupTask_1,1737136029.3589947,1737136035.627437,2025-01-18 01:47:09,2025-01-18 01:47:15,6.268
SetWidthSim,1737136035.630409,1737136037.634543,2025-01-18 01:47:15,2025-01-18 01:47:17,2.004
SetHeightSim,1737136037.6362667,1737136039.6475446,2025-01-18 01:47:17,2025-01-18 01:47:19,2.011
GlobalMoveTask_OpenLoop,1737136039.653583,1737136043.0140977,2025-01-18 01:47:19,2025-01-18 01:47:23,3.361
SetHeight_Delay_Sim,1737136039.6537561,1737136044.114112,2025-01-18 01:47:19,2025-01-18 01:47:24,4.46
SetHeightSim,1737136044.6335094,1737136046.6447759,2025-01-18 01:47:24,2025-01-18 01:47:26,2.011
GlobalPickupTask_1,1737136044.634511,1737136050.3491728,2025-01-18 01:47:24,2025-01-18 01:47:30,5.715
SetHeightSim,1737136050.3562796,1737136052.3682532,2025-01-18 01:47:30,2025-01-18 01:47:32,2.012
SetWidthSim,1737136052.3704715,1737136054.3831651,2025-01-18 01:47:32,2025-01-18 01:47:34,2.013
GlobalMoveTask_OpenLoop,1737136054.3873248,1737136055.8167956,2025-01-18 01:47:34,2025-01-18 01:47:35,1.429
SetHeightSim,1737136055.818785,1737136057.8287032,2025-01-18 01:47:35,2025-01-18 01:47:37,2.01
GlobalMoveTask_OpenLoop,1737136057.8308692,1737136059.9221523,2025-01-18 01:47:37,2025-01-18 01:47:39,2.091
SetWidthSim,1737136059.9289846,1737136061.9387412,2025-01-18 01:47:39,2025-01-18 01:47:41,2.01
SetHeightSim,1737136061.941675,1737136063.9640112,2025-01-18 01:47:41,2025-01-18 01:47:43,2.022
GlobalPickupTask_2,1737136063.9746406,1737136075.522191,2025-01-18 01:47:43,2025-01-18 01:47:55,11.548
AdjustHeading,1737136075.5305545,1737136082.9638963,2025-01-18 01:47:55,2025-01-18 01:48:02,7.433
SetWidthSim,1737136508.5236924,1737136510.5476773,2025-01-18 01:55:08,2025-01-18 01:55:10,2.024
SetHeightSim,1737136508.5238118,1737136510.554926,2025-01-18 01:55:08,2025-01-18 01:55:10,2.031
SetHeightSim,1737136510.5683255,1737136512.581861,2025-01-18 01:55:10,2025-01-18 01:55:12,2.014
SetWidthSim,1737136510.5681698,1737136512.5866086,2025-01-18 01:55:10,2025-01-18 01:55:12,2.018
DistanceCheckObserve,1737136513.0950062,1737136513.6191645,2025-01-18 01:55:13,2025-01-18 01:55:13,0.524
GlobalPickupTask_1,1737136513.6300833,1737136519.8747206,2025-01-18 01:55:13,2025-01-18 01:55:19,6.245
SetWidthSim,1737136519.877163,1737136521.8961072,2025-01-18 01:55:19,2025-01-18 01:55:21,2.019
SetHeightSim,1737136521.8985744,1737136523.905538,2025-01-18 01:55:21,2025-01-18 01:55:23,2.007
GlobalMoveTask_OpenLoop,1737136523.9110966,1737136527.2605145,2025-01-18 01:55:23,2025-01-18 01:55:27,3.349
SetHeight_Delay_Sim,1737136523.9118018,1737136528.3639674,2025-01-18 01:55:23,2025-01-18 01:55:28,4.452
SetHeightSim,1737136528.87666,1737136530.8845682,2025-01-18 01:55:28,2025-01-18 01:55:30,2.008
GlobalPickupTask_1,1737136528.8758755,1737136534.624569,2025-01-18 01:55:28,2025-01-18 01:55:34,5.749
SetHeightSim,1737136534.6489375,1737136536.6585393,2025-01-18 01:55:34,2025-01-18 01:55:36,2.01
SetWidthSim,1737136536.6628356,1737136538.6815984,2025-01-18 01:55:36,2025-01-18 01:55:38,2.019
GlobalMoveTask_OpenLoop,1737136538.6846309,1737136540.0703511,2025-01-18 01:55:38,2025-01-18 01:55:40,1.386
SetHeightSim,1737136540.082627,1737136542.0991666,2025-01-18 01:55:40,2025-01-18 01:55:42,2.017
GlobalMoveTask_OpenLoop,1737136542.100459,1737136544.150761,2025-01-18 01:55:42,2025-01-18 01:55:44,2.05
SetWidthSim,1737136544.1565542,1737136546.169407,2025-01-18 01:55:44,2025-01-18 01:55:46,2.013
SetHeightSim,1737136546.179701,1737136548.1910262,2025-01-18 01:55:46,2025-01-18 01:55:48,2.011
GlobalPickupTask_2,1737136548.212515,1737136559.7791922,2025-01-18 01:55:48,2025-01-18 01:55:59,11.567
AdjustHeading,1737136559.786889,1737136566.953865,2025-01-18 01:55:59,2025-01-18 01:56:06,7.167
SetHeightSim,1740990809.2136912,1740990811.2398558,2025-03-03 16:33:29,2025-03-03 16:33:31,2.026
SetWidthSim,1740990809.2155688,1740990811.2392595,2025-03-03 16:33:29,2025-03-03 16:33:31,2.024
SetHeightSim,1740990811.2932699,1740990813.301701,2025-03-03 16:33:31,2025-03-03 16:33:33,2.008
SetWidthSim,1740990811.2952511,1740990813.3082604,2025-03-03 16:33:31,2025-03-03 16:33:33,2.013
DistanceCheckObserve,1740990813.8299248,1740990814.3586257,2025-03-03 16:33:33,2025-03-03 16:33:34,0.529
GlobalPickupTask_1,1740990814.363277,1740990820.5898325,2025-03-03 16:33:34,2025-03-03 16:33:40,6.227
SetWidthSim,1740990820.597792,1740990822.606095,2025-03-03 16:33:40,2025-03-03 16:33:42,2.008
SetHeightSim,1740990822.611753,1740990824.6332848,2025-03-03 16:33:42,2025-03-03 16:33:44,2.022
GlobalMoveTask_OpenLoop,1740990824.6558695,1740990828.0605977,2025-03-03 16:33:44,2025-03-03 16:33:48,3.405
SetHeight_Delay_Sim,1740990824.6567197,1740990829.1652122,2025-03-03 16:33:44,2025-03-03 16:33:49,4.508
SetHeightSim,1740990829.7032845,1740990831.7055025,2025-03-03 16:33:49,2025-03-03 16:33:51,2.002
GlobalPickupTask_1,1740990829.7014127,1740990835.7223458,2025-03-03 16:33:49,2025-03-03 16:33:55,6.021
SetHeightSim,1740990835.747486,1740990837.7623339,2025-03-03 16:33:55,2025-03-03 16:33:57,2.015
SetWidthSim,1740990837.7683702,1740990839.778272,2025-03-03 16:33:57,2025-03-03 16:33:59,2.01
GlobalMoveTask_OpenLoop,1740990839.7957776,1740990841.2091002,2025-03-03 16:33:59,2025-03-03 16:34:01,1.413
SetHeightSim,1740990841.210943,1740990843.2246475,2025-03-03 16:34:01,2025-03-03 16:34:03,2.014
GlobalMoveTask_OpenLoop,1740990843.2269917,1740990845.334485,2025-03-03 16:34:03,2025-03-03 16:34:05,2.107
SetWidthSim,1740990845.35357,1740990847.3682425,2025-03-03 16:34:05,2025-03-03 16:34:07,2.015
SetHeightSim,1740990847.3742418,1740990849.3840456,2025-03-03 16:34:07,2025-03-03 16:34:09,2.01
GlobalPickupTask_2,1740990849.4046679,1740990860.9257193,2025-03-03 16:34:09,2025-03-03 16:34:20,11.521
AdjustHeading,1740990860.9280503,1740990867.9953926,2025-03-03 16:34:20,2025-03-03 16:34:27,7.067
HighSpeedState,1740990868.0009477,1740991022.8555017,2025-03-03 16:34:28,2025-03-03 16:37:02,154.855
GlobalPickupTask_4,1740991022.8584085,1740991030.1916103,2025-03-03 16:37:02,2025-03-03 16:37:10,7.333
AdjustHeading,1740991030.1941247,1740991038.177592,2025-03-03 16:37:10,2025-03-03 16:37:18,7.983
SetHeightSim,1740991046.3840866,1740991048.4165533,2025-03-03 16:37:26,2025-03-03 16:37:28,2.032
SetWidthSim,1740991048.4176798,1740991050.432022,2025-03-03 16:37:28,2025-03-03 16:37:30,2.014
SetHeightSim,1740991050.4340718,1740991052.4488328,2025-03-03 16:37:30,2025-03-03 16:37:32,2.015
AdjustHeading_Design_Angle,1740991052.4509351,1740991060.0596669,2025-03-03 16:37:32,2025-03-03 16:37:40,7.609
SetHeightSim,1740991060.0706017,1740991062.0836556,2025-03-03 16:37:40,2025-03-03 16:37:42,2.013
SetWidthSim,1740991060.0704558,1740991062.0861027,2025-03-03 16:37:40,2025-03-03 16:37:42,2.016
GlobalPickupTask_3,1740991060.0707078,1740991144.2007058,2025-03-03 16:37:40,2025-03-03 16:39:04,84.13
SetWidthSim,1740991145.386962,1740991147.3986473,2025-03-03 16:39:05,2025-03-03 16:39:07,2.012
SetHeightSim,1740991145.3870692,1740991147.4040046,2025-03-03 16:39:05,2025-03-03 16:39:07,2.017
SetWidthSim,1740991147.4098783,1740991149.434546,2025-03-03 16:39:07,2025-03-03 16:39:09,2.025
SetHeightSim,1740991147.4099872,1740991149.4509223,2025-03-03 16:39:07,2025-03-03 16:39:09,2.041
DistanceCheckObserve,1740991149.9725316,1740991153.9486566,2025-03-03 16:39:09,2025-03-03 16:39:13,3.976
GlobalPickupTask_1,1740991153.9500248,1740991160.1820009,2025-03-03 16:39:13,2025-03-03 16:39:20,6.232
SetWidthSim,1740991160.1832032,1740991162.2047462,2025-03-03 16:39:20,2025-03-03 16:39:22,2.022
SetHeightSim,1740991162.208781,1740991164.2208092,2025-03-03 16:39:22,2025-03-03 16:39:24,2.012
GlobalMoveTask_OpenLoop,1740991164.2258923,1740991167.2654881,2025-03-03 16:39:24,2025-03-03 16:39:27,3.04
SetHeight_Delay_Sim,1740991164.225395,1740991168.692498,2025-03-03 16:39:24,2025-03-03 16:39:28,4.467
SetHeightSim,1740991169.209004,1740991171.2144914,2025-03-03 16:39:29,2025-03-03 16:39:31,2.005
GlobalPickupTask_1,1740991169.2083638,1740991175.041127,2025-03-03 16:39:29,2025-03-03 16:39:35,5.833
SetHeightSim,1740991175.0518303,1740991177.0706937,2025-03-03 16:39:35,2025-03-03 16:39:37,2.019
SetWidthSim,1740991177.073763,1740991179.0833087,2025-03-03 16:39:37,2025-03-03 16:39:39,2.01
GlobalMoveTask_OpenLoop,1740991179.086231,1740991180.1579015,2025-03-03 16:39:39,2025-03-03 16:39:40,1.072
SetHeightSim,1740991180.1600103,1740991182.193142,2025-03-03 16:39:40,2025-03-03 16:39:42,2.033
GlobalMoveTask_OpenLoop,1740991182.1969736,1740991183.9803188,2025-03-03 16:39:42,2025-03-03 16:39:43,1.783
SetWidthSim,1740991183.989134,1740991186.0019386,2025-03-03 16:39:43,2025-03-03 16:39:46,2.013
SetHeightSim,1740991186.0033603,1740991188.021424,2025-03-03 16:39:46,2025-03-03 16:39:48,2.018
GlobalPickupTask_2,1740991188.0275886,1740991199.6596243,2025-03-03 16:39:48,2025-03-03 16:39:59,11.632
AdjustHeading,1740991199.6615796,1740991207.3375938,2025-03-03 16:39:59,2025-03-03 16:40:07,7.676
SetHeightSim,1740991417.526713,1740991419.5425377,2025-03-03 16:43:37,2025-03-03 16:43:39,2.016
SetWidthSim,1740991417.5275886,1740991419.5500991,2025-03-03 16:43:37,2025-03-03 16:43:39,2.023
SetWidthSim,1740991419.568976,1740991421.5782447,2025-03-03 16:43:39,2025-03-03 16:43:41,2.009
SetHeightSim,1740991419.5685067,1740991421.5861192,2025-03-03 16:43:39,2025-03-03 16:43:41,2.018
DistanceCheckObserve,1740991450.6467495,1740991451.1554687,2025-03-03 16:44:10,2025-03-03 16:44:11,0.509
GlobalPickupTask_1,1740991451.15762,1740991773.8511353,2025-03-03 16:44:11,2025-03-03 16:49:33,322.694
SetWidthSim,1740991773.853268,1740991775.8730702,2025-03-03 16:49:33,2025-03-03 16:49:35,2.02
SetHeightSim,1740991775.879369,1740991777.9012852,2025-03-03 16:49:35,2025-03-03 16:49:37,2.022
GlobalMoveTask_OpenLoop,1740991777.9084318,1740991781.259945,2025-03-03 16:49:37,2025-03-03 16:49:41,3.352
SetHeight_Delay_Sim,1740991777.9087815,1740991782.3902779,2025-03-03 16:49:37,2025-03-03 16:49:42,4.481
SetHeightSim,1740991782.9067018,1740991784.9260442,2025-03-03 16:49:42,2025-03-03 16:49:44,2.019
GlobalPickupTask_1,1740991782.9064732,1740991788.7381964,2025-03-03 16:49:42,2025-03-03 16:49:48,5.832
SetHeightSim,1740991788.7558355,1740991790.767292,2025-03-03 16:49:48,2025-03-03 16:49:50,2.011
SetWidthSim,1740991790.7708495,1740991792.7928329,2025-03-03 16:49:50,2025-03-03 16:49:52,2.022
GlobalMoveTask_OpenLoop,1740991792.796784,1740991794.1789377,2025-03-03 16:49:52,2025-03-03 16:49:54,1.382
SetHeightSim,1740991794.1883595,1740991796.2102537,2025-03-03 16:49:54,2025-03-03 16:49:56,2.022
GlobalMoveTask_OpenLoop,1740991796.212081,1740991798.2876933,2025-03-03 16:49:56,2025-03-03 16:49:58,2.076
SetWidthSim,1740991798.2926295,1740991800.3061023,2025-03-03 16:49:58,2025-03-03 16:50:00,2.013
SetHeightSim,1740991800.3078136,1740991802.3258183,2025-03-03 16:50:00,2025-03-03 16:50:02,2.018
GlobalPickupTask_2,1740991802.334584,1740991813.9330552,2025-03-03 16:50:02,2025-03-03 16:50:13,11.598
AdjustHeading,1740991813.9373164,1740991821.1785183,2025-03-03 16:50:13,2025-03-03 16:50:21,7.241
HighSpeedState,1740991821.1879017,1740991957.830064,2025-03-03 16:50:21,2025-03-03 16:52:37,136.642
GlobalPickupTask_4,1740991957.8333807,1740991965.819642,2025-03-03 16:52:37,2025-03-03 16:52:45,7.986
AdjustHeading,1740991965.821835,1740991973.8272343,2025-03-03 16:52:45,2025-03-03 16:52:53,8.005
SetHeightSim,1740991982.1311827,1740991984.1444275,2025-03-03 16:53:02,2025-03-03 16:53:04,2.013
SetWidthSim,1740991984.1475697,1740991986.1623886,2025-03-03 16:53:04,2025-03-03 16:53:06,2.015
SetHeightSim,1740991986.1646116,1740991988.176158,2025-03-03 16:53:06,2025-03-03 16:53:08,2.012
AdjustHeading_Design_Angle,1740991988.177509,1740991995.676,2025-03-03 16:53:08,2025-03-03 16:53:15,7.498
SetWidthSim,1740991995.6820016,1740991997.6879132,2025-03-03 16:53:15,2025-03-03 16:53:17,2.006
SetHeightSim,1740991995.6818945,1740991997.6965241,2025-03-03 16:53:15,2025-03-03 16:53:17,2.015
SetWidthSim,1740992114.1070075,1740992116.1168184,2025-03-03 16:55:14,2025-03-03 16:55:16,2.01
SetHeightSim,1740992114.107165,1740992116.1287215,2025-03-03 16:55:14,2025-03-03 16:55:16,2.022
SetHeightSim,1740992116.1339622,1740992118.145376,2025-03-03 16:55:16,2025-03-03 16:55:18,2.011
SetWidthSim,1740992116.133739,1740992118.1531413,2025-03-03 16:55:16,2025-03-03 16:55:18,2.019
DistanceCheckObserve,1740992118.6983762,1740992119.2131374,2025-03-03 16:55:18,2025-03-03 16:55:19,0.515
GlobalPickupTask_1,1740992119.2152207,1740992125.4845233,2025-03-03 16:55:19,2025-03-03 16:55:25,6.269
SetWidthSim,1740992125.5060718,1740992127.5086572,2025-03-03 16:55:25,2025-03-03 16:55:27,2.003
SetHeightSim,1740992127.5109215,1740992129.5225832,2025-03-03 16:55:27,2025-03-03 16:55:29,2.012
GlobalMoveTask_OpenLoop,1740992129.5289397,1740992132.8970788,2025-03-03 16:55:29,2025-03-03 16:55:32,3.368
SetHeight_Delay_Sim,1740992129.5290883,1740992133.9858108,2025-03-03 16:55:29,2025-03-03 16:55:33,4.457
SetHeightSim,1740992134.4973898,1740992136.5132866,2025-03-03 16:55:34,2025-03-03 16:55:36,2.016
GlobalPickupTask_1,1740992134.4975593,1740992140.3580976,2025-03-03 16:55:34,2025-03-03 16:55:40,5.861
SetHeightSim,1740992140.3650737,1740992142.3833609,2025-03-03 16:55:40,2025-03-03 16:55:42,2.018
SetWidthSim,1740992142.3852673,1740992144.405623,2025-03-03 16:55:42,2025-03-03 16:55:44,2.02
GlobalMoveTask_OpenLoop,1740992144.417404,1740992145.7925637,2025-03-03 16:55:44,2025-03-03 16:55:45,1.375
SetHeightSim,1740992145.8003078,1740992147.8141298,2025-03-03 16:55:45,2025-03-03 16:55:47,2.014
GlobalMoveTask_OpenLoop,1740992147.8185515,1740992148.6651173,2025-03-03 16:55:47,2025-03-03 16:55:48,0.847
SetWidthSim,1740992148.6791575,1740992149.0887156,2025-03-03 16:55:48,2025-03-03 16:55:49,0.41
SetHeightSim,1740992149.0957434,1740992149.5168986,2025-03-03 16:55:49,2025-03-03 16:55:49,0.421
GlobalPickupTask_2,1740992149.5292923,1740992152.0532155,2025-03-03 16:55:49,2025-03-03 16:55:52,2.524
AdjustHeading,1740992152.0596032,1740992153.7237074,2025-03-03 16:55:52,2025-03-03 16:55:53,1.664
HighSpeedState,1740992153.7343237,1740992182.2962878,2025-03-03 16:55:53,2025-03-03 16:56:22,28.562
GlobalPickupTask_4,1740992182.3041308,1740992185.0552454,2025-03-03 16:56:22,2025-03-03 16:56:25,2.751
AdjustHeading,1740992185.0663075,1740992186.7406914,2025-03-03 16:56:25,2025-03-03 16:56:26,1.674
SetHeightSim,1740992189.2251341,1740992189.6349275,2025-03-03 16:56:29,2025-03-03 16:56:29,0.41
SetWidthSim,1740992189.6405783,1740992190.0545847,2025-03-03 16:56:29,2025-03-03 16:56:30,0.414
SetHeightSim,1740992190.0586414,1740992190.481088,2025-03-03 16:56:30,2025-03-03 16:56:30,0.422
AdjustHeading_Design_Angle,1740992190.484631,1740992192.080179,2025-03-03 16:56:30,2025-03-03 16:56:32,1.596
SetWidthSim,1740992192.0930595,1740992192.5073502,2025-03-03 16:56:32,2025-03-03 16:56:32,0.414
SetHeightSim,1740992192.0938253,1740992192.5100472,2025-03-03 16:56:32,2025-03-03 16:56:32,0.416
GlobalPickupTask_3,1740992192.0944898,1740992211.0591848,2025-03-03 16:56:32,2025-03-03 16:56:51,18.965
SetWidthSim,1740992212.457665,1740992212.8759844,2025-03-03 16:56:52,2025-03-03 16:56:52,0.418
SetHeightSim,1740992212.457427,1740992212.8760705,2025-03-03 16:56:52,2025-03-03 16:56:52,0.419
SetWidthSim,1740992212.9045727,1740992213.3215044,2025-03-03 16:56:52,2025-03-03 16:56:53,0.417
SetHeightSim,1740992212.9042854,1740992213.3221338,2025-03-03 16:56:52,2025-03-03 16:56:53,0.418
DistanceCheckObserve,1740992213.8483455,1740992214.697849,2025-03-03 16:56:53,2025-03-03 16:56:54,0.85
GlobalPickupTask_1,1740992214.7023604,1740992216.0393074,2025-03-03 16:56:54,2025-03-03 16:56:56,1.337
SetWidthSim,1740992216.0425417,1740992216.4724934,2025-03-03 16:56:56,2025-03-03 16:56:56,0.43
SetHeightSim,1740992216.4788976,1740992216.9015458,2025-03-03 16:56:56,2025-03-03 16:56:56,0.423
GlobalMoveTask_OpenLoop,1740992216.9187737,1740992218.047473,2025-03-03 16:56:56,2025-03-03 16:56:58,1.129
SetHeight_Delay_Sim,1740992216.918258,1740992218.3018973,2025-03-03 16:56:56,2025-03-03 16:56:58,1.384
SetHeightSim,1740992218.8319955,1740992219.2462342,2025-03-03 16:56:58,2025-03-03 16:56:59,0.414
GlobalPickupTask_1,1740992218.830847,1740992220.163558,2025-03-03 16:56:58,2025-03-03 16:57:00,1.333
SetHeightSim,1740992220.1867561,1740992220.608336,2025-03-03 16:57:00,2025-03-03 16:57:00,0.422
SetWidthSim,1740992220.6151495,1740992221.0319552,2025-03-03 16:57:00,2025-03-03 16:57:01,0.417
GlobalMoveTask_OpenLoop,1740992221.046504,1740992221.6985295,2025-03-03 16:57:01,2025-03-03 16:57:01,0.652
SetHeightSim,1740992221.7036629,1740992222.121805,2025-03-03 16:57:01,2025-03-03 16:57:02,0.418
GlobalMoveTask_OpenLoop,1740992222.1259067,1740992222.9249501,2025-03-03 16:57:02,2025-03-03 16:57:02,0.799
SetWidthSim,1740992222.9396722,1740992223.360958,2025-03-03 16:57:02,2025-03-03 16:57:03,0.421
SetHeightSim,1740992223.3672721,1740992223.780197,2025-03-03 16:57:03,2025-03-03 16:57:03,0.413
GlobalPickupTask_2,1740992223.8007631,1740992226.3656325,2025-03-03 16:57:03,2025-03-03 16:57:06,2.565
AdjustHeading,1740992226.3712986,1740992228.0326598,2025-03-03 16:57:06,2025-03-03 16:57:08,1.661
HighSpeedState,1740992228.0427845,1740992257.087762,2025-03-03 16:57:08,2025-03-03 16:57:37,29.045
AdjustHeading,1740992260.503106,1740992262.2179837,2025-03-03 16:57:40,2025-03-03 16:57:42,1.715
SetHeightSim,1740992262.2215939,1740992262.6408918,2025-03-03 16:57:42,2025-03-03 16:57:42,0.419
SetWidthSim,1740992262.6458018,1740992263.0841827,2025-03-03 16:57:42,2025-03-03 16:57:43,0.438
SetHeightSim,1740992263.098256,1740992263.5254958,2025-03-03 16:57:43,2025-03-03 16:57:43,0.427
AdjustHeading_Design_Angle,1740992263.5306797,1740992265.1696415,2025-03-03 16:57:43,2025-03-03 16:57:45,1.639
SetHeightSim,1740994265.8899534,1740994267.9109502,2025-03-03 17:31:05,2025-03-03 17:31:07,2.021
SetWidthSim,1740994265.8897662,1740994267.9121006,2025-03-03 17:31:05,2025-03-03 17:31:07,2.022
SetWidthSim,1740994267.9194098,1740994269.929006,2025-03-03 17:31:07,2025-03-03 17:31:09,2.01
SetHeightSim,1740994267.91957,1740994269.9347804,2025-03-03 17:31:07,2025-03-03 17:31:09,2.015
DistanceCheckObserve,1740994270.4569926,1740994270.9763181,2025-03-03 17:31:10,2025-03-03 17:31:10,0.519
GlobalPickupTask_1,1740994270.981557,1740994277.3011072,2025-03-03 17:31:10,2025-03-03 17:31:17,6.32
